,idx,name,category,closest_known_entity,closest_category,closest_similarity
7641,18259,high-grade schist,lithology,schist,known_lithology,0.7873257
10236,20854,silty sandstone,lithology,sandstone,known_lithology,0.78731835
7851,18469,intercalated siltstone,lithology,siltstone,known_lithology,0.78731394
1242,11860,Jurassic,stratigraphic_name,Jurassica Member,known_stratigraphic_name,0.7872862
5256,15874,arkosic sandstones,lithology,sandstone,known_lithology,0.7872488
7297,17915,granite \ ii in- gouge,lithology,granite,known_lithology,0.7871953
9988,20606,sediment,lithology,sedimentary,known_lithology,0.78717566
8935,19553,oolitic limestones,lithology,limestone,known_lithology,0.78714585
7253,17871,gneissic granite,lithology,granite,known_lithology,0.7871456
10061,20679,shale unit,lithology,shale,known_lithology,0.7871171
11251,21869,younger loess,lithology,loess,known_lithology,0.7869785
9543,20161,quartzose rock,lithology,quartzite,known_lithology,0.78695154
7347,17965,granodiorite batholith,lithology,granodiorite,known_lithology,0.7869303
11075,21693,volcaniclastic and sedimentary rocks,lithology,volcaniclastic,known_lithology,0.78688276
4596,15214,Needmore Shale,lithology,shale,known_lithology,0.78685707
496,11114,Chico,stratigraphic_name,Chico Formation,known_stratigraphic_name,0.78682435
9071,19689,partings of shale,lithology,shale,known_lithology,0.7866951
4858,15476,Troy Quartzite,lithology,quartzite,known_lithology,0.7866738
8420,19038,massiv dolomite,lithology,dolomite,known_lithology,0.7866688
283,10901,Briggs (1953),stratigraphic_name,Briggs Member,known_stratigraphic_name,0.78642344
9952,20570,schist and gneiss,lithology,schist,known_lithology,0.78641474
484,11102,Cherry Creek Canyon,stratigraphic_name,Cherry Canyon Tongue,known_stratigraphic_name,0.78640735
6518,17136,devonian sandstone,lithology,sandstone,known_lithology,0.7862229
7001,17619,flexible sandstone,lithology,sandstone,known_lithology,0.7861912
11015,21633,vesicular basalt,lithology,basalt,known_lithology,0.78612745
4318,14936,Coarse black sand,lithology,sand,known_lithology,0.7860077
10159,20777,siliceous sandstone,lithology,sandstone,known_lithology,0.78590536
2315,12933,Round Lake volcanics area,stratigraphic_name,Clear Lake Volcanics,known_stratigraphic_name,0.7858628
2218,12836,Quartzlte,stratigraphic_name,Nottely Quartzite,known_stratigraphic_name,0.7858229
11035,21653,volcanic ash,lithology,volcanic,known_lithology,0.7856525
4878,15496,Volcanic ash,lithology,volcanic,known_lithology,0.78565246
2439,13057,Silurian Rochester and McKenzie formations,stratigraphic_name,Rochester Formation,known_stratigraphic_name,0.78561616
5075,15693,and conglomerate,lithology,conglomerate,known_lithology,0.7855929
3022,13640,Wyodak coal beds,stratigraphic_name,Wyrley Yard Coal Bed,known_stratigraphic_name,0.7854713
11038,21656,volcanic centers,lithology,volcanic,known_lithology,0.7854661
4465,15083,Hambre sandstone,lithology,sandstone,known_lithology,0.7854577
8175,18793,limestone and dolomite,lithology,limestone,known_lithology,0.7853685
399,11017,Carbondale,stratigraphic_name,Carbondale Group,known_stratigraphic_name,0.78534955
6872,17490,fine-grained basalt,lithology,basalt,known_lithology,0.78531945
6116,16734,coarse arkosic sandstone,lithology,sandstone,known_lithology,0.78530246
6119,16737,coarse breccia,lithology,breccia,known_lithology,0.78527606
5768,16386,calcareous sandstone,lithology,sandstone,known_lithology,0.7852736
10702,21320,tholeiitic basalts,lithology,basalt,known_lithology,0.78525996
6990,17608,fissile shale,lithology,shale,known_lithology,0.7851861
2970,13588,Wedington sandstone member of the Fayetteville shale,stratigraphic_name,Fayetteville Shale,known_stratigraphic_name,0.7850891
7711,18329,hornblendic rocks,lithology,hornblendite,known_lithology,0.785053
3145,13763,basal sandstone of the Pennsylvanian,stratigraphic_name,Pennan Sandstone,known_stratigraphic_name,0.7850027
3945,14563,till,stratigraphic_name,Byth Till,known_stratigraphic_name,0.7849877
7092,17710,fossiliferous limestone,lithology,limestone,known_lithology,0.7849766
4514,15132,Keyser Limestone,lithology,limestone,known_lithology,0.78488994
3575,14193,lower part of the Cody Shale,stratigraphic_name,Cody Shale,known_stratigraphic_name,0.7847835
6655,17273,ellipsoidal basalt,lithology,basalt,known_lithology,0.78477216
2306,12924,Rondout,stratigraphic_name,Rondout Group,known_stratigraphic_name,0.7845648
10042,20660,serpentinous rock,lithology,serpentinite,known_lithology,0.7845222
5059,15677,ancient alluvium,lithology,alluvium,known_lithology,0.7844842
8099,18717,leucocratic granite,lithology,granite,known_lithology,0.7844194
4530,15148,Leucocratic granite,lithology,granite,known_lithology,0.7844193
962,11580,G lignite bed,stratigraphic_name,H T Butte lignite Bed,known_stratigraphic_name,0.7843982
2401,13019,Sequatchie,stratigraphic_name,Sequatchie Formation,known_stratigraphic_name,0.7843807
9534,20152,quartzites and siltites,lithology,quartzite,known_lithology,0.78436255
2348,12966,San Lorenzo strata,stratigraphic_name,San Lorenzo Formation,known_stratigraphic_name,0.7843512
5549,16167,blue sandy limestone,lithology,limestone,known_lithology,0.7843411
3864,14482,shale member of the Carbondale formation,stratigraphic_name,Carbondale Formation,known_stratigraphic_name,0.7842506
4752,15370,Sandstone dikes,lithology,sandstone,known_lithology,0.7841771
3648,14266,middle Paleozoic formations,stratigraphic_name,Middle Palembang Formation,known_stratigraphic_name,0.7841542
1112,11730,Helderberg and Oriskany Groups,stratigraphic_name,Helderberg Group,known_stratigraphic_name,0.78415215
4839,15457,Thick shale member,lithology,shale,known_lithology,0.78411496
774,11392,Early Permian,stratigraphic_name,Permian Basal Breccia,known_stratigraphic_name,0.7841141
2740,13358,Trenton,stratigraphic_name,Trenton Group,known_stratigraphic_name,0.7840786
1016,11634,Grand Prize,stratigraphic_name,Grand Prize Formation,known_stratigraphic_name,0.7838879
6094,16712,coal section,lithology,coal,known_lithology,0.783877
5857,16475,carbonate unit,lithology,carbonate,known_lithology,0.78376615
5856,16474,carbonate terrane,lithology,carbonate,known_lithology,0.78374714
2820,13438,Uniontown beds,stratigraphic_name,Jonestown Beds,known_stratigraphic_name,0.7837335
2805,13423,Tva Andesite,stratigraphic_name,Te Pua Andesite,known_stratigraphic_name,0.78359616
10235,20853,silty quartzite,lithology,quartzite,known_lithology,0.7835545
179,10797,Basal dolomite of Bayhorse Creek,stratigraphic_name,Bayhorse Dolomite,known_stratigraphic_name,0.7835331
9311,19929,possible carbonatite deposits,lithology,carbonatite,known_lithology,0.7834974
10802,21420,tuffaceous sandstones,lithology,sandstone,known_lithology,0.78344035
2749,13367,Triassic limestone,stratigraphic_name,Forgotten Limestone,known_stratigraphic_name,0.7833492
6966,17584,finer muds,lithology,mud,known_lithology,0.7833069
5326,15944,basalt flows,lithology,basalt,known_lithology,0.7832757
9128,19746,permeable sand,lithology,sand,known_lithology,0.7832742
10162,20780,siliceous shale,lithology,shale,known_lithology,0.7830783
1540,12158,Mauch Chunk shales,stratigraphic_name,Pencleuch Shale,known_stratigraphic_name,0.78307146
2056,12674,Pitts-,stratigraphic_name,Pitt Group,known_stratigraphic_name,0.78302646
10085,20703,shaly sandstones,lithology,sandstone,known_lithology,0.783015
3580,14198,lower part of the formation,stratigraphic_name,Lowerre Formation,known_stratigraphic_name,0.7829924
3016,13634,Woodmont,stratigraphic_name,Woodmont Formation,known_stratigraphic_name,0.7829723
2789,13407,Tuffs of Camas Creek-Black Mountain,stratigraphic_name,Fish Creek Mountains Tuff,known_stratigraphic_name,0.7829478
1144,11762,Horseshoe Shale Member of the Amsden Formation of Wyoming,stratigraphic_name,Horseshoe Shale Member,known_stratigraphic_name,0.782941
10778,21396,tuff of this type,lithology,tuff,known_lithology,0.78292453
9191,19809,pisolitic dolomite,lithology,dolomite,known_lithology,0.7829226
6830,17448,fine grained hornblendebiotite-quartz monzonite,lithology,quartz monzonite,known_lithology,0.7828278
10807,21425,tuffaceous siltstone,lithology,siltstone,known_lithology,0.7826674
2675,13293,The Shuswap rocks,stratigraphic_name,Shuswap Formation,known_stratigraphic_name,0.7826392
370,10988,Cambro-Ordovician Knox dolomite,stratigraphic_name,Knox Dolomite,known_stratigraphic_name,0.78263456
9587,20205,red arenaceous shale,lithology,shale,known_lithology,0.7825481
1207,11825,J oachirn dolomite,stratigraphic_name,Weja Dolomite,known_stratigraphic_name,0.78254217
2024,12642,Permian and Triassic sedimentary rocks,stratigraphic_name,Basal Permian Sandstone,known_stratigraphic_name,0.7824656
2511,13129,Stanley formation,stratigraphic_name,Edmonton Formation,known_stratigraphic_name,0.7824253
1640,12258,Miocene Oro Loma Formation,stratigraphic_name,Oro Loma Formation,known_stratigraphic_name,0.7823647
1145,11763,Horsetown formation (Middle Cretaceous),stratigraphic_name,Horsetown Formation,known_stratigraphic_name,0.7823598
3588,14206,lower sandstone formations,stratigraphic_name,Baggy Sandstones Formation,known_stratigraphic_name,0.7823027
9047,19665,pale gray dolomite,lithology,dolomite,known_lithology,0.7822927
7840,18458,interbedded shale,lithology,shale,known_lithology,0.7821202
2073,12691,Plattin,stratigraphic_name,Plattin Group,known_stratigraphic_name,0.78205395
2974,13592,Westwater Canyon antiform,stratigraphic_name,Westwater Canyon Member,known_stratigraphic_name,0.78203475
4301,14919,Clay and silt,lithology,clay,known_lithology,0.78195715
439,11057,Cattaraugus,stratigraphic_name,Cattaraugus Formation,known_stratigraphic_name,0.7819464
5235,15853,argillic rocks,lithology,argillite,known_lithology,0.7818946
3978,14596,tuff of Challis Creek (Tcrl),stratigraphic_name,Oak Creek Tuff,known_stratigraphic_name,0.7818134
9911,20529,sandy or conglomeratic limestone,lithology,limestone,known_lithology,0.7817823
7442,18060,gray sandy shale,lithology,shale,known_lithology,0.78176993
3344,13962,ferruginous dolomitic shale,stratigraphic_name,Cattaraugus Shale,known_stratigraphic_name,0.78175247
7238,17856,glauconitic dolomite,lithology,dolomite,known_lithology,0.78174865
2160,12778,Precambrian granite gneiss,stratigraphic_name,Beech Granite Gneiss,known_stratigraphic_name,0.78167677
4289,14907,Cedar Valley limestone,lithology,limestone,known_lithology,0.78161216
10175,20793,silicified limestone,lithology,limestone,known_lithology,0.7815299
2496,13114,St. Louis limestone-Continued 111,stratigraphic_name,St Louis Limestone,known_stratigraphic_name,0.78150386
939,11557,Frio,stratigraphic_name,Frio Formation,known_stratigraphic_name,0.78140813
5279,15897,augite syenite,lithology,syenite,known_lithology,0.78138244
1869,12487,Ordovician Saturday Mountain Formation,stratigraphic_name,Saturday Mountain Formation,known_stratigraphic_name,0.7813417
3079,13697,alluvium,stratigraphic_name,Slocum Alluvium,known_stratigraphic_name,0.78118455
111,10729,Alluvium,stratigraphic_name,Slocum Alluvium,known_stratigraphic_name,0.78118443
5322,15940,basalt (Basalt Hill outlier),lithology,basalt,known_lithology,0.781149
312,10930,Bullion,stratigraphic_name,Bullion Member,known_stratigraphic_name,0.781091
6609,17227,dolomitized limestones,lithology,limestone,known_lithology,0.7809609
2906,13524,Valentine dolomite member,stratigraphic_name,Valentine Member,known_stratigraphic_name,0.78090346
4164,14782,'limestone-replacement deposit',lithology,limestone,known_lithology,0.7808858
4587,15205,Monterey shale,lithology,shale,known_lithology,0.7808149
2114,12732,Pool-man Formation,stratigraphic_name,Coodardy Pool Formation,known_stratigraphic_name,0.78076524
9850,20468,sand mass,lithology,sand,known_lithology,0.78073627
7647,18265,high-level rhyolites,lithology,rhyolite,known_lithology,0.78069526
8490,19108,medium-dark- to medium-light-gray dolomite,lithology,dolomite,known_lithology,0.78052
5994,16612,clastic limestones,lithology,limestone,known_lithology,0.78046995
1791,12409,New Scotland,stratigraphic_name,New Scotland Formation,known_stratigraphic_name,0.7804618
6475,17093,deeply weathered sandstone,lithology,sandstone,known_lithology,0.7804537
2460,13078,Smith,stratigraphic_name,Smiths Member,known_stratigraphic_name,0.7804316
181,10799,Basalt (porous,stratigraphic_name,Intricate Basalt,known_stratigraphic_name,0.7803766
10808,21426,tuffaceous white shale,lithology,shale,known_lithology,0.78031135
5925,16543,chert conglomerate,lithology,chert,known_lithology,0.7802807
9925,20543,sandy siltstone,lithology,siltstone,known_lithology,0.7801759
7392,18010,gravel and cobbles of various kinds,lithology,gravel,known_lithology,0.77999747
5114,15732,and quartzite),lithology,quartzite,known_lithology,0.77995086
427,11045,Castle,stratigraphic_name,Castle Formation,known_stratigraphic_name,0.77994883
9385,20003,pure bluish-gray limestone,lithology,limestone,known_lithology,0.7798871
854,11472,Everton limestone,stratigraphic_name,Rochdale Limestone,known_stratigraphic_name,0.77982825
3629,14247,metamorphosed unit 6 of the Wood River Formation,stratigraphic_name,Wood River Formation,known_stratigraphic_name,0.77971905
3457,14075,late Miocene Quien Sabe Volcanics,stratigraphic_name,Quien Sabe Volcanics,known_stratigraphic_name,0.77967465
9483,20101,quartz pebbles',lithology,quartzite,known_lithology,0.7796382
1243,11861,Jurassic (?),stratigraphic_name,Jurassica Member,known_stratigraphic_name,0.7796304
4438,15056,Golonog sandstones,lithology,sandstone,known_lithology,0.77958053
1712,12330,Monterey,stratigraphic_name,Monterey Formation,known_stratigraphic_name,0.77948713
3293,13911,earliest Pleistocene deposits,stratigraphic_name,Undifferentiated Upper Pleistocene Formation,known_stratigraphic_name,0.77946115
3654,14272,middle and upper Paleozoic dark limestone,stratigraphic_name,Middle Limestone,known_stratigraphic_name,0.7794453
4090,14708,upper shale of the Cloverly Formation,stratigraphic_name,Hendre Shales Formation,known_stratigraphic_name,0.7793347
2741,13359,Trenton Limestone of Middle Ordovician age,stratigraphic_name,Trenton Limestone,known_stratigraphic_name,0.77927935
2015,12633,Permian Systems,stratigraphic_name,Basal Permian Sands Formation,known_stratigraphic_name,0.77920747
8320,18938,mafic lava,lithology,mafic,known_lithology,0.77919877
6586,17204,dolomite deposit,lithology,dolomite,known_lithology,0.7790189
9902,20520,sandy lacustrine limestone,lithology,limestone,known_lithology,0.77895117
992,11610,Glaciofluvial deposits,stratigraphic_name,Poppleton Glaciofluvial Member,known_stratigraphic_name,0.7789252
8201,18819,limestone uplands,lithology,limestone,known_lithology,0.7788007
3953,14571,tl~ formation,stratigraphic_name,Twente Formation,known_stratigraphic_name,0.7787515
1218,11836,Jackson,stratigraphic_name,Jackson Group,known_stratigraphic_name,0.7787362
7133,17751,fresh-water sandstones,lithology,sandstone,known_lithology,0.7787169
9403,20021,pyrite,lithology,pyroxenite,known_lithology,0.7787165
4959,15577,alkali rhyolites,lithology,rhyolite,known_lithology,0.7786789
5681,16299,brownish gray oolitic limestone,lithology,limestone,known_lithology,0.77867246
1492,12110,Mahantango,stratigraphic_name,Mahantango Formation,known_stratigraphic_name,0.7785996
10053,20671,shale breccia,lithology,shale,known_lithology,0.7785846
1373,11991,Late Triassic limestone,stratigraphic_name,Forgotten Limestone,known_stratigraphic_name,0.7785576
3210,13828,carbonate rocks,stratigraphic_name,Carbonate Hill Limestone,known_stratigraphic_name,0.7785207
2387,13005,Scatter Creek rocks; phyllite of Tenas Mary Creek,stratigraphic_name,Garden Creek Phyllite,known_stratigraphic_name,0.7783294
